,날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
10876,2019-07-09,V2_434,18801046299224.0,발주가능,0,덴탈케어,0
10877,2019-07-09,V2_439,18801046298487.0,발주가능,0,덴탈케어,0
10878,2019-07-09,V2_440,18801046979539.0,발주가능,52,주방세제,4
10879,2019-07-09,V2_442,18801046997632.0,발주가능,16,세탁세제,1
10880,2019-07-09,V2_443,18801046253776.0,발주가능,9,세탁세제,3
10881,2019-07-09,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
10882,2019-07-09,V2_452,18801046326524.0,발주가능,0,매입브랜드,0
10883,2019-07-09,V2_454,18801046316600.0,발주가능,0,헤어케어,0
10884,2019-07-09,V2_455,18801046299736.0,발주가능,0,헤어케어,0
10885,2019-07-09,V2_457,8801046322291.0,발주중단,0,헤어케어,1
10886,2019-07-09,V2_458,8801046979549.0,발주가능,272,주방세제,96
10887,2019-07-09,V2_493,8801046316207.0,발주가능,240,세탁세제,4
10888,2019-07-09,V2_461,8801046331187.0,발주가능,81,매입브랜드,1
10889,2019-07-09,V2_462,8801046311042.0,발주가능,0,헤어케어,0
10890,2019-07-09,V2_465,8801046321171.0,발주가능,208,덴탈케어,4
10891,2019-07-09,V2_466,8801046903032.0,발주가능,112,주방세제,6
10892,2019-07-09,V2_467,8801046326893.0,발주가능,0,덴탈케어,0
10893,2019-07-09,V2_488,18801046335229.0,발주가능,0,세탁세제,0
10894,2019-07-09,V2_489,18801046335250.0,발주가능,102,세탁세제,7
10895,2019-07-09,V2_491,18801046335243.0,발주가능,0,세탁세제,20
10896,2019-07-09,V2_492,18801046335205.0,발주가능,0,세탁세제,0
10897,2019-07-09,V2_487,8801046328347.0,발주가능,108,세탁세제,1
10898,2019-07-09,V2_477,8801046330951.0,발주가능,0,헤어케어,0
10899,2019-07-09,V2_498,8801046320792.0,발주가능,54,세탁세제,1
10900,2019-07-09,V2_496,8801046320754.0,발주가능,0,세탁세제,0
10901,2019-07-09,V2_500,8801046328354.0,발주가능,84,세탁세제,3
10902,2019-07-09,V2_503,8801046328385.0,발주가능,72,세탁세제,14
10903,2019-07-09,V2_504,8801046324158.0,발주가능,0,세탁세제,0
10904,2019-07-09,V2_508,8801046329085.0,발주가능,0,세탁세제,1
10905,2019-07-09,V2_509,8801046329092.0,발주가능,0,세탁세제,1
10906,2019-07-09,V2_507,8801046330302.0,발주가능,0,세탁세제,1
10907,2019-07-09,V2_511,8801046325315.0,발주가능,25,세탁세제,0
10908,2019-07-10,V2_516,8801046893128.0,발주가능,0,세탁세제,29
10909,2019-07-10,V2_2,8801046878934.0,발주가능,90,세탁세제,1
10910,2019-07-10,V2_4,8801046888858.0,발주가능,240,덴탈케어,35
10911,2019-07-10,V2_478,8801046244234.0,발주가능,0,세탁세제,6
10912,2019-07-10,V2_479,8801046999998.0,단종,0,세탁세제,0
10913,2019-07-10,V2_6,8801046992739.0,발주가능,430,헤어케어,47
10914,2019-07-10,V2_10,8801046878996.0,발주가능,0,세탁세제,42
10915,2019-07-10,V2_13,8801046245118.0,발주가능,48,세탁세제,1
10916,2019-07-10,V2_15,8801046247730.0,발주가능,1656,세탁세제,27
10917,2019-07-10,V2_17,8801046243541.0,발주가능,372,헤어케어,15
10918,2019-07-10,V2_18,8801046240540.0,발주가능,2320,헤어케어,12
10919,2019-07-10,V2_29,8801046896365.0,발주가능,0,주방세제,6
10920,2019-07-10,V2_36,8801046902028.0,발주가능,40,헤어케어,5
10921,2019-07-10,V2_37,8801046902011.0,발주가능,0,헤어케어,7
10922,2019-07-10,V2_39,8801046902103.0,발주가능,544,헤어케어,42
10923,2019-07-10,V2_47,8801046862421.0,발주가능,64,F&B,5
10924,2019-07-10,V2_49,8801046871546.0,발주가능,0,F&B,6
10925,2019-07-10,V2_50,8801046870082.0,발주가능,0,F&B,3
10926,2019-07-10,V2_53,8801046986660.0,발주가능,400,덴탈케어,2
10927,2019-07-10,V2_54,8801046877920.0,발주가능,60,세탁세제,5
10928,2019-07-10,V2_55,8801046995433.0,단종,0,세탁세제,1
10929,2019-07-10,V2_56,8801046255063.0,발주가능,0,덴탈케어,3
10930,2019-07-10,V2_59,8801046259863.0,발주가능,0,F&B,10
10931,2019-07-10,V2_60,18801046251529.0,발주가능,0,세탁세제,99
10932,2019-07-10,V2_69,18801046288242.0,단종,0,덴탈케어,0
10933,2019-07-10,V2_74,18801046247744.0,발주가능,0,세탁세제,78
10934,2019-07-10,V2_75,18801046247751.0,발주가능,0,세탁세제,30
10935,2019-07-10,V2_518,18801046893118.0,발주가능,0,세탁세제,7
10936,2019-07-10,V2_82,8801046294024.0,발주가능,156,덴탈케어,50
10937,2019-07-10,V2_87,18801046294779.0,발주가능,0,세탁세제,121
10938,2019-07-10,V2_93,8801046294048.0,발주가능,1773,덴탈케어,20
10939,2019-07-10,V2_94,8801046280751.0,발주가능,14,헤어케어,1
10940,2019-07-10,V2_96,8801046263129.0,발주가능,0,주방세제,81
10941,2019-07-10,V2_98,8801046282175.0,단종,0,헤어케어,0
10942,2019-07-10,V2_103,8801046296837.0,발주가능,234,덴탈케어,63
10943,2019-07-10,V2_480,8801046292105.0,발주가능,32,세탁세제,6
10944,2019-07-10,V2_106,8801046979501.0,발주가능,0,주방세제,3
10945,2019-07-10,V2_109,8801046298657.0,발주가능,60,세탁세제,1
10946,2019-07-10,V2_110,18801046297503.0,발주가능,0,세탁세제,50
10947,2019-07-10,V2_114,8801046299715.0,발주가능,0,헤어케어,4
10948,2019-07-10,V2_115,8801046299722.0,단종,0,헤어케어,0
10949,2019-07-10,V2_116,8801046299739.0,발주가능,0,헤어케어,1
10950,2019-07-10,V2_519,8801046299999.0,발주가능,0,세탁세제,0
10951,2019-07-10,V2_121,8801046298473.0,발주가능,90,덴탈케어,19
10952,2019-07-10,V2_122,8801046298480.0,발주가능,135,덴탈케어,14
10953,2019-07-10,V2_125,8801046290194.0,발주가능,0,덴탈케어,33
10954,2019-07-10,V2_133,8801046303207.0,발주가능,0,주방세제,40
10955,2019-07-10,V2_134,8801046979143.0,발주가능,0,주방세제,31
10956,2019-07-10,V2_135,8801046303214.0,발주가능,280,주방세제,15
10957,2019-07-10,V2_139,8801046291511.0,발주가능,0,ST,2
10958,2019-07-10,V2_140,8801046291566.0,발주가능,90,ST,2
10959,2019-07-10,V2_141,8801046291573.0,발주가능,170,ST,3
10960,2019-07-10,V2_142,8801046303498.0,발주가능,0,ST,0
10961,2019-07-10,V2_143,8801046303504.0,발주가능,72,ST,3
10962,2019-07-10,V2_146,8801046283288.0,발주가능,96,세탁세제,15
10963,2019-07-10,V2_147,8801046247808.0,발주가능,84,ST,3
10964,2019-07-10,V2_512,8801046300169.0,발주가능,0,세탁세제,3
10965,2019-07-10,V2_484,18801046304492.0,발주가능,0,세탁세제,0
10966,2019-07-10,V2_150,8801046301166.0,발주가능,0,덴탈케어,17
10967,2019-07-10,V2_151,8801046309049.0,발주가능,276,세탁세제,5
10968,2019-07-10,V2_152,8801046308561.0,발주가능,0,주방세제,32
10969,2019-07-10,V2_155,8801046299876.0,발주가능,480,덴탈케어,6
10970,2019-07-10,V2_156,8801046307472.0,발주가능,0,F&B,20
10971,2019-07-10,V2_169,8801046314852.0,발주가능,0,ST,0
10972,2019-07-10,V2_172,8801046314777.0,발주가능,0,ST,0
10973,2019-07-10,V2_173,8801046314784.0,발주가능,0,ST,0
10974,2019-07-10,V2_174,8801046304877.0,발주가능,0,덴탈케어,1
10975,2019-07-10,V2_175,8801046314739.0,발주가능,0,덴탈케어,0
10976,2019-07-10,V2_179,6414100700953.0,발주가능,105,매입브랜드,0
10977,2019-07-10,V2_180,8801046316221.0,발주가능,0,세탁세제,158
10978,2019-07-10,V2_181,8801046310373.0,발주가능,0,덴탈케어,0
10979,2019-07-10,V2_185,8801046299227.0,발주가능,0,덴탈케어,0
10980,2019-07-10,V2_188,8801046316283.0,발주가능,0,F&B,1
10981,2019-07-10,V2_191,8801046318690.0,발주가능,393,세탁세제,48
10982,2019-07-10,V2_192,8801046318232.0,발주가능,0,세탁세제,0
10983,2019-07-10,V2_200,8801046314227.0,발주가능,0,ST,0
10984,2019-07-10,V2_472,8801046273289.0,발주가능,0,F&B,0
10985,2019-07-10,V2_202,8801046318379.0,발주가능,0,F&B,0
10986,2019-07-10,V2_204,8801046273272.0,발주가능,70,F&B,1
10987,2019-07-10,V2_206,8801046318263.0,발주가능,18,세탁세제,1
10988,2019-07-10,V2_210,8801046319260.0,발주가능,0,덴탈케어,0
10989,2019-07-10,V2_212,8801046319253.0,발주가능,8,덴탈케어,6
10990,2019-07-10,V2_214,8801046321638.0,발주가능,0,헤어케어,0
10991,2019-07-10,V2_218,8801046321621.0,발주가능,40,헤어케어,1
10992,2019-07-10,V2_221,8801046321645.0,발주가능,130,헤어케어,4
10993,2019-07-10,V2_223,8801046318256.0,발주가능,0,세탁세제,1
10994,2019-07-10,V2_224,8801046320969.0,발주가능,0,세탁세제,0
10995,2019-07-10,V2_473,8801046886113.0,발주가능,0,헤어케어,0
10996,2019-07-10,V2_227,8801046323717.0,발주가능,0,헤어케어,0
10997,2019-07-10,V2_228,8801046323489.0,발주가능,0,헤어케어,0
10998,2019-07-10,V2_231,8801046319963.0,발주가능,0,주방세제,1
10999,2019-07-10,V2_232,8801046318966.0,발주가능,60,주방세제,1
11000,2019-07-10,V2_235,8801046316757.0,발주가능,36,덴탈케어,1
11001,2019-07-10,V2_237,8801046312698.0,발주가능,0,덴탈케어,0
11002,2019-07-10,V2_240,8801046315521.0,발주가능,76,덴탈케어,3
11003,2019-07-10,V2_241,8801046319673.0,발주가능,0,덴탈케어,0
11004,2019-07-10,V2_244,8801046324776.0,발주가능,56,F&B,23
11005,2019-07-10,V2_245,8801046325568.0,발주가능,0,F&B,0
11006,2019-07-10,V2_252,18801046263430.0,발주가능,20,헤어케어,0
11007,2019-07-10,V2_253,8801046304952.0,발주가능,0,ST,0
11008,2019-07-10,V2_254,8801046323205.0,발주가능,0,ST,0
11009,2019-07-10,V2_259,8801046323496.0,발주가능,0,ST,4
11010,2019-07-10,V2_260,8801046323229.0,발주가능,0,ST,0
11011,2019-07-10,V2_262,8801046304969.0,발주가능,0,ST,0
11012,2019-07-10,V2_264,18801046307462.0,발주가능,0,F&B,0
11013,2019-07-10,V2_265,18801046870089.0,발주가능,0,F&B,0
11014,2019-07-10,V2_267,18801046870119.0,발주가능,12,F&B,0
11015,2019-07-10,V2_271,8801046320884.0,발주가능,4,세탁세제,10
11016,2019-07-10,V2_272,18801046872755.0,발주가능,6,세탁세제,3
11017,2019-07-10,V2_280,18801046289232.0,발주가능,0,주방세제,2
11018,2019-07-10,V2_283,18801046308544.0,발주가능,0,주방세제,10
11019,2019-07-10,V2_284,18801046871543.0,발주가능,0,F&B,0
11020,2019-07-10,V2_290,18801046298470.0,발주가능,0,덴탈케어,0
11021,2019-07-10,V2_292,18801046318994.0,발주가능,0,주방세제,0
11022,2019-07-10,V2_293,18801046318963.0,발주가능,0,주방세제,0
11023,2019-07-10,V2_294,18801046280529.0,발주가능,0,세탁세제,0
11024,2019-07-10,V2_295,18801046283285.0,발주가능,0,세탁세제,0
11025,2019-07-10,V2_296,18801046287245.0,발주가능,0,세탁세제,0
11026,2019-07-10,V2_299,18801046879037.0,발주가능,24,세탁세제,0
11027,2019-07-10,V2_301,18801046319953.0,발주가능,0,주방세제,0
11028,2019-07-10,V2_302,18801046319960.0,발주가능,0,주방세제,0
11029,2019-07-10,V2_303,18801046979508.0,발주가능,0,주방세제,3
11030,2019-07-10,V2_304,18801046979522.0,발주가능,0,주방세제,3
11031,2019-07-10,V2_305,18801046892913.0,발주가능,0,주방세제,0
11032,2019-07-10,V2_306,18801046303198.0,발주가능,0,주방세제,0
11033,2019-07-10,V2_309,18801046295646.0,발주가능,0,주방세제,0
11034,2019-07-10,V2_311,18801046303204.0,발주가능,0,주방세제,5
11035,2019-07-10,V2_312,18801046248581.0,발주가능,0,주방세제,0
11036,2019-07-10,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
11037,2019-07-10,V2_314,18801046292102.0,발주가능,0,세탁세제,0
11038,2019-07-10,V2_317,18801046309046.0,발주가능,0,세탁세제,0
11039,2019-07-10,V2_320,18801046287092.0,발주가능,0,세탁세제,0
11040,2019-07-10,V2_321,18801046286231.0,발주가능,24,세탁세제,0
11041,2019-07-10,V2_322,18801046299354.0,발주가능,0,세탁세제,0
11042,2019-07-10,V2_325,18801046903008.0,발주가능,0,주방세제,0
11043,2019-07-10,V2_328,18801046979140.0,발주가능,0,주방세제,2
11044,2019-07-10,V2_334,18801046314774.0,발주가능,0,ST,0
11045,2019-07-10,V2_336,18801046314781.0,발주가능,0,ST,0
11046,2019-07-10,V2_343,18801046308575.0,발주가능,0,세탁세제,0
11047,2019-07-10,V2_344,18801046318239.0,발주가능,0,세탁세제,0
11048,2019-07-10,V2_346,18801046318697.0,발주가능,12,세탁세제,0
11049,2019-07-10,V2_349,18801046319328.0,발주가능,0,세탁세제,0
11050,2019-07-10,V2_350,18801046298647.0,발주가능,0,세탁세제,0
11051,2019-07-10,V2_352,18801046319335.0,발주가능,0,세탁세제,0
11052,2019-07-10,V2_362,18801046299873.0,발주가능,8,덴탈케어,0
11053,2019-07-10,V2_364,18801046255060.0,발주가능,0,덴탈케어,1
11054,2019-07-10,V2_365,18801046301163.0,발주가능,24,덴탈케어,0
11055,2019-07-10,V2_369,18801046304850.0,발주가능,0,덴탈케어,0
11056,2019-07-10,V2_372,18801046304829.0,발주가능,16,덴탈케어,0
11057,2019-07-10,V2_373,18801046312695.0,발주가능,0,덴탈케어,0
11058,2019-07-10,V2_374,18801046310370.0,발주가능,0,덴탈케어,0
11059,2019-07-10,V2_375,18801046291570.0,발주가능,10,ST,0
11060,2019-07-10,V2_376,18801046291525.0,발주가능,0,ST,0
11061,2019-07-10,V2_378,18801046314248.0,발주가능,0,ST,0
11062,2019-07-10,V2_379,18801046987657.0,발주가능,0,ST,0
11063,2019-07-10,V2_380,18801046314231.0,발주가능,10,ST,0
11064,2019-07-10,V2_383,18801046291587.0,발주가능,0,ST,0
11065,2019-07-10,V2_384,18801046291563.0,발주가능,10,ST,0
11066,2019-07-10,V2_386,18801046291556.0,발주가능,0,ST,0
11067,2019-07-10,V2_387,18801046314835.0,발주가능,0,ST,0
11068,2019-07-10,V2_393,18801046267780.0,발주가능,0,덴탈케어,0
11069,2019-07-10,V2_396,18801046324339.0,발주가능,0,덴탈케어,0
11070,2019-07-10,V2_397,18801046316761.0,발주가능,0,덴탈케어,0
11071,2019-07-10,V2_398,18801046322915.0,발주가능,0,덴탈케어,0
11072,2019-07-10,V2_403,18801046322922.0,발주가능,0,덴탈케어,0
11073,2019-07-10,V2_404,18801046316754.0,발주가능,0,덴탈케어,0
11074,2019-07-10,V2_410,18801046316570.0,발주가능,16,헤어케어,0
11075,2019-07-10,V2_414,18801046318437.0,발주가능,0,헤어케어,0
11076,2019-07-10,V2_421,18801046902223.0,발주가능,0,헤어케어,0
11077,2019-07-10,V2_423,18801046263454.0,발주가능,0,헤어케어,1
11078,2019-07-10,V2_429,18801046873813.0,발주가능,7,ST,0
11079,2019-07-10,V2_431,18801046873820.0,발주가능,14,ST,0
11080,2019-07-10,V2_434,18801046299224.0,발주가능,0,덴탈케어,0
11081,2019-07-10,V2_439,18801046298487.0,발주가능,0,덴탈케어,0
11082,2019-07-10,V2_441,18801046261269.0,발주가능,0,덴탈케어,0
11083,2019-07-10,V2_442,18801046997632.0,발주가능,0,세탁세제,2
11084,2019-07-10,V2_443,18801046253776.0,발주가능,21,세탁세제,4
11085,2019-07-10,V2_446,18801046280796.0,발주가능,0,헤어케어,0
11086,2019-07-10,V2_447,18801046886110.0,발주가능,0,헤어케어,0
11087,2019-07-10,V2_448,18801046321635.0,발주가능,0,헤어케어,0
11088,2019-07-10,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
11089,2019-07-10,V2_452,18801046326524.0,발주가능,0,매입브랜드,0
11090,2019-07-10,V2_454,18801046316600.0,발주가능,8,헤어케어,0
11091,2019-07-10,V2_456,8801046311035.0,발주가능,0,헤어케어,1
11092,2019-07-10,V2_465,8801046321171.0,발주가능,0,덴탈케어,4
11093,2019-07-10,V2_469,8801046319055.0,발주가능,0,덴탈케어,0
11094,2019-07-10,V2_489,18801046335250.0,발주가능,0,세탁세제,3
11095,2019-07-10,V2_490,18801046335236.0,발주가능,0,세탁세제,1
11096,2019-07-10,V2_494,8801046328422.0,발주가능,0,세탁세제,1
11097,2019-07-10,V2_487,8801046328347.0,발주가능,0,세탁세제,0
11098,2019-07-10,V2_476,8801046330968.0,발주가능,0,헤어케어,0
11099,2019-07-10,V2_497,8801046320785.0,발주가능,0,세탁세제,1
11100,2019-07-10,V2_495,8801046320730.0,발주가능,0,세탁세제,1
11101,2019-07-10,V2_496,8801046320754.0,발주가능,0,세탁세제,0
11102,2019-07-10,V2_500,8801046328354.0,발주가능,24,세탁세제,2
11103,2019-07-10,V2_503,8801046328385.0,발주가능,66,세탁세제,16
11104,2019-07-10,V2_504,8801046324158.0,발주가능,0,세탁세제,0
11105,2019-07-10,V2_509,8801046329092.0,발주가능,0,세탁세제,1
11106,2019-07-10,V2_510,8801046328514.0,발주가능,9,세탁세제,1
11107,2019-07-10,V2_507,8801046330302.0,발주가능,0,세탁세제,1
11108,2019-07-10,V2_513,8801046324196.0,발주가능,0,세탁세제,0
11109,2019-07-10,V2_514,8801046324189.0,발주가능,0,세탁세제,0
11110,2019-07-10,V2_515,8801046324172.0,발주가능,0,세탁세제,0
11111,2019-07-11,V2_516,8801046893128.0,발주가능,0,세탁세제,31
11112,2019-07-11,V2_2,8801046878934.0,발주가능,0,세탁세제,2
11113,2019-07-11,V2_478,8801046244234.0,발주가능,0,세탁세제,10
11114,2019-07-11,V2_479,8801046999998.0,단종,0,세탁세제,0
11115,2019-07-11,V2_5,8801046992722.0,발주가능,10,헤어케어,2
11116,2019-07-11,V2_6,8801046992739.0,발주가능,0,헤어케어,52
11117,2019-07-11,V2_8,8801046992753.0,발주가능,80,헤어케어,6
11118,2019-07-11,V2_9,8801046247754.0,발주가능,0,세탁세제,17
11119,2019-07-11,V2_12,8801046246559.0,발주가능,108,세탁세제,23
11120,2019-07-11,V2_13,8801046245118.0,발주가능,0,세탁세제,1
11121,2019-07-11,V2_16,8801046892916.0,발주가능,90,주방세제,5
11122,2019-07-11,V2_17,8801046243541.0,발주가능,0,헤어케어,22
11123,2019-07-11,V2_20,8801046248584.0,단종,0,주방세제,0
11124,2019-07-11,V2_23,8801046253779.0,발주가능,0,세탁세제,13
11125,2019-07-11,V2_24,8801046879047.0,발주가능,0,세탁세제,26
11126,2019-07-11,V2_25,8801046879054.0,발주가능,36,세탁세제,12
11127,2019-07-11,V2_26,8801046879061.0,발주가능,0,세탁세제,7
11128,2019-07-11,V2_29,8801046896365.0,발주가능,0,주방세제,11
11129,2019-07-11,V2_30,8801046979532.0,발주가능,0,주방세제,32
11130,2019-07-11,V2_35,8801046900697.0,발주가능,0,헤어케어,0
11131,2019-07-11,V2_41,8801046900635.0,발주가능,0,헤어케어,13
11132,2019-07-11,V2_42,8801046987650.0,발주가능,0,ST,3
11133,2019-07-11,V2_44,8801046903384.0,발주가능,0,ST,0
11134,2019-07-11,V2_45,8801046903391.0,발주가능,0,ST,0
11135,2019-07-11,V2_49,8801046871546.0,발주가능,240,F&B,6
11136,2019-07-11,V2_50,8801046870082.0,발주가능,0,F&B,4
11137,2019-07-11,V2_51,8801046870105.0,발주가능,0,F&B,5
11138,2019-07-11,V2_52,8801046870112.0,발주가능,1044,F&B,12
11139,2019-07-11,V2_53,8801046986660.0,발주가능,0,덴탈케어,3
11140,2019-07-11,V2_54,8801046877920.0,발주가능,0,세탁세제,5
11141,2019-07-11,V2_56,8801046255063.0,발주가능,0,덴탈케어,6
11142,2019-07-11,V2_58,8801046259870.0,발주가능,0,F&B,3
11143,2019-07-11,V2_59,8801046259863.0,발주가능,312,F&B,17
11144,2019-07-11,V2_65,8801046277058.0,단종,0,헤어케어,0
11145,2019-07-11,V2_66,8801046276969.0,단종,0,헤어케어,0
11146,2019-07-11,V2_67,8801046269350.0,발주가능,0,세탁세제,20
11147,2019-07-11,V2_68,8801046269367.0,발주가능,330,세탁세제,9
11148,2019-07-11,V2_71,8801046277874.0,발주가능,0,기타,8
11149,2019-07-11,V2_73,8801046257593.0,발주가능,0,덴탈케어,27
